image,ground_truth,ue,oe,rec,pre,ue_np,ue_levin,asa,sse_rgb,sse_xy,co,ev,mde,icv,cd,reg,sp,sp_size,sp_size_variation
"16004","16004-0",0.0715345,0.838427,0.90985,0.142107,0.136385,5.76935,0.928465,1099.1,299.279,0.13799,0.894548,0.559873,28.2014,0.368981,0.197153,500,308.802,300.612
"16004","16004-1",0.0243004,0.953135,0.915871,0.0461994,0.0486007,0.289098,0.9757,1099.1,299.279,0.13799,0.894548,0.560255,28.2014,0.368981,0.197153,500,308.802,300.612
"16004","16004-2",0.0769425,0.823382,0.907494,0.157718,0.149118,54.4529,0.923057,1099.1,299.279,0.13799,0.894548,0.550279,28.2014,0.368981,0.197153,500,308.802,300.612
"16004","16004-3",0.0564245,0.873136,0.928033,0.119313,0.111897,38.5386,0.943576,1099.1,299.279,0.13799,0.894548,0.495097,28.2014,0.368981,0.197153,500,308.802,300.612
"16004","16004-4",0.0567742,0.870163,0.925221,0.116411,0.110252,46.0513,0.943226,1099.1,299.279,0.13799,0.894548,0.499004,28.2014,0.368981,0.197153,500,308.802,300.612
"160067","160067-0",0.0224351,0.974566,0.920625,0.0524808,0.0442678,70.2688,0.977565,670.076,379.755,0.136202,0.88617,0.514816,23.467,0.377122,0.192897,501,308.186,308.8
"160067","160067-1",0.0221048,0.974404,0.924154,0.0496381,0.0436202,1.46513,0.977895,670.076,379.755,0.136202,0.88617,0.50168,23.467,0.377122,0.192897,501,308.186,308.8
"160067","160067-2",0.0258742,0.974288,0.897199,0.0508486,0.0512885,173.647,0.974126,670.076,379.755,0.136202,0.88617,0.594,23.467,0.377122,0.192897,501,308.186,308.8
"160067","160067-3",0.0225452,0.974216,0.923923,0.0513856,0.0447212,32.5895,0.977455,670.076,379.755,0.136202,0.88617,0.502135,23.467,0.377122,0.192897,501,308.186,308.8
"160067","160067-4",0.0289506,0.966924,0.906439,0.0576782,0.0568843,86.2197,0.971049,670.076,379.755,0.136202,0.88617,0.560571,23.467,0.377122,0.192897,501,308.186,308.8
"16068","16068-0",0.0497082,0.952675,0.858405,0.0543467,0.0994165,50.4981,0.950292,1208.91,318.699,0.102328,0.773188,0.74638,23.5137,0.389104,0.186957,501,308.186,350.952
"16068","16068-1",0.0493261,0.952474,0.88,0.0560643,0.0986134,26.191,0.950674,1208.91,318.699,0.102328,0.773188,0.676444,23.5137,0.389104,0.186957,501,308.186,350.952
"16068","16068-2",0.0474025,0.952585,0.88868,0.056288,0.0948051,0.838272,0.952597,1208.91,318.699,0.102328,0.773188,0.655337,23.5137,0.389104,0.186957,501,308.186,350.952
"16068","16068-3",0.0484906,0.951548,0.89543,0.0565564,0.0969812,2.55402,0.951509,1208.91,318.699,0.102328,0.773188,0.605046,23.5137,0.389104,0.186957,501,308.186,350.952
"16068","16068-4",0.0685164,0.933673,0.895543,0.0757023,0.136864,8.23861,0.931484,1208.91,318.699,0.102328,0.773188,0.599281,23.5137,0.389104,0.186957,501,308.186,350.952
"161045","161045-0",0.026891,0.946723,0.935919,0.0568721,0.0535877,1.09521,0.973109,224.65,614.508,0.117455,0.867384,0.524427,14.2117,0.396856,0.183305,500,308.802,372.433
"161045","161045-1",0.0243263,0.930965,0.963431,0.0613894,0.048374,11.379,0.975674,224.65,614.508,0.117455,0.867384,0.410197,14.2117,0.396856,0.183305,500,308.802,372.433
"161045","161045-2",0.021224,0.936833,0.94837,0.0548695,0.0424285,0.506652,0.978776,224.65,614.508,0.117455,0.867384,0.441019,14.2117,0.396856,0.183305,500,308.802,372.433
"161045","161045-3",0.0236656,0.938174,0.92141,0.0475698,0.0463598,0.996696,0.976334,224.65,614.508,0.117455,0.867384,0.567593,14.2117,0.396856,0.183305,500,308.802,372.433
"161045","161045-4",0.0136269,0.956224,0.963576,0.0387065,0.0272537,0.219478,0.986373,224.65,614.508,0.117455,0.867384,0.419382,14.2117,0.396856,0.183305,500,308.802,372.433
"163004","163004-0",0.127642,0.826594,0.85171,0.190937,0.248904,8.72103,0.872358,898.263,262.168,0.112571,0.930605,0.752471,21.8675,0.394032,0.429856,500,308.802,303.492
"163004","163004-1",0.0616447,0.919353,0.851165,0.0845485,0.122499,1.05852,0.938355,898.263,262.168,0.112571,0.930605,0.767902,21.8675,0.394032,0.429856,500,308.802,303.492
"163004","163004-2",0.063918,0.876199,0.907078,0.128457,0.122609,29.8624,0.936082,898.263,262.168,0.112571,0.930605,0.574304,21.8675,0.394032,0.429856,500,308.802,303.492
"163004","163004-3",0.041457,0.936063,0.936761,0.08057,0.0819619,18.2009,0.958543,898.263,262.168,0.112571,0.930605,0.458885,21.8675,0.394032,0.429856,500,308.802,303.492
"163004","163004-4",0.0390347,0.928699,0.931512,0.0832048,0.0763531,8.55605,0.960965,898.263,262.168,0.112571,0.930605,0.459952,21.8675,0.394032,0.429856,500,308.802,303.492
"163096","163096-0",0.0365477,0.956969,0.869233,0.0475601,0.0723376,92.9294,0.963452,662.021,305.028,0.106334,0.883012,0.638747,22.2343,0.410153,0.412961,500,308.802,283.797
"163096","163096-1",0.0386656,0.957882,0.893836,0.0574677,0.0770332,12.0402,0.961334,662.021,305.028,0.106334,0.883012,0.569375,22.2343,0.410153,0.412961,500,308.802,283.797
"163096","163096-2",0.0506344,0.913096,0.925581,0.0759485,0.0989696,2.02663,0.949366,662.021,305.028,0.106334,0.883012,0.468728,22.2343,0.410153,0.412961,500,308.802,283.797
"163096","163096-3",0.0440282,0.909858,0.930907,0.0819683,0.0870072,6.79941,0.955972,662.021,305.028,0.106334,0.883012,0.431548,22.2343,0.410153,0.412961,500,308.802,283.797
"163096","163096-4",0.0465735,0.921419,0.917023,0.0730907,0.0917999,5.85684,0.953426,662.021,305.028,0.106334,0.883012,0.479864,22.2343,0.410153,0.412961,500,308.802,283.797
"164046","164046-0",0.00985097,0.970991,0.969398,0.0325483,0.0197019,0.303249,0.990149,305.335,267.267,0.098319,0.874302,0.369238,16.03,0.395891,0.427838,502,307.572,334.445
"164046","164046-1",0.0208936,0.960305,0.885813,0.0424805,0.0416966,1.15351,0.979106,305.335,267.267,0.098319,0.874302,0.680287,16.03,0.395891,0.427838,502,307.572,334.445
"164046","164046-2",0.0089831,0.970946,0.969261,0.0323767,0.0179662,19.4231,0.991017,305.335,267.267,0.098319,0.874302,0.38309,16.03,0.395891,0.427838,502,307.572,334.445
"164046","164046-3",0.0154079,0.96638,0.946688,0.0400737,0.0308159,1.04126,0.984592,305.335,267.267,0.098319,0.874302,0.474642,16.03,0.395891,0.427838,502,307.572,334.445
"164046","164046-4",0.0157836,0.96127,0.938562,0.0431238,0.0315672,2.12055,0.984216,305.335,267.267,0.098319,0.874302,0.462696,16.03,0.395891,0.427838,502,307.572,334.445
"168084","168084-0",0.0231346,0.956827,0.910129,0.0508403,0.0460489,59.0238,0.976865,257.399,278.051,0.123054,0.95957,0.542842,13.0413,0.393955,0.184655,500,308.802,254.243
"168084","168084-1",0.02011,0.961231,0.936258,0.0532241,0.0402199,0.821483,0.97989,257.399,278.051,0.123054,0.95957,0.43769,13.0413,0.393955,0.184655,500,308.802,254.243
"168084","168084-2",0.032992,0.932818,0.934318,0.0742422,0.0646822,8.40006,0.967008,257.399,278.051,0.123054,0.95957,0.473475,13.0413,0.393955,0.184655,500,308.802,254.243
"168084","168084-3",0.0320659,0.927857,0.921607,0.0727473,0.0640864,34.5546,0.967934,257.399,278.051,0.123054,0.95957,0.482961,13.0413,0.393955,0.184655,500,308.802,254.243
"168084","168084-4",0.0339765,0.9307,0.915291,0.0714237,0.0677781,16.1614,0.966024,257.399,278.051,0.123054,0.95957,0.521968,13.0413,0.393955,0.184655,500,308.802,254.243
"17067","17067-0",0.0497341,0.92864,0.886427,0.0963456,0.0988595,55.7544,0.950266,1063.34,267.598,0.111387,0.933796,0.647813,28.2037,0.396215,0.427488,501,308.186,332.838
"17067","17067-1",0.0427329,0.934547,0.931771,0.0901259,0.0854658,56.0805,0.957267,1063.34,267.598,0.111387,0.933796,0.497472,28.2037,0.396215,0.427488,501,308.186,332.838
"17067","17067-2",0.0515282,0.922811,0.88952,0.0867457,0.103056,16.3882,0.948472,1063.34,267.598,0.111387,0.933796,0.638712,28.2037,0.396215,0.427488,501,308.186,332.838
"17067","17067-3",0.0606926,0.891387,0.917876,0.115384,0.121003,1.13956,0.939307,1063.34,267.598,0.111387,0.933796,0.52148,28.2037,0.396215,0.427488,501,308.186,332.838
"17067","17067-4",0.06794,0.917637,0.832468,0.0773967,0.135297,19.8953,0.93206,1063.34,267.598,0.111387,0.933796,0.861108,28.2037,0.396215,0.427488,501,308.186,332.838
"175083","175083-0",0.0932248,0.937818,0.823351,0.117632,0.183794,5.16683,0.906775,1039.76,224.078,0.11353,0.797888,0.850617,28.7095,0.386416,0.188257,501,308.186,261.075
"175083","175083-1",0.0310037,0.970538,0.908168,0.0611485,0.0620074,0.894314,0.968996,1039.76,224.078,0.11353,0.797888,0.591043,28.7095,0.386416,0.188257,501,308.186,261.075
"175083","175083-2",0.055181,0.944858,0.876465,0.0854559,0.105142,49.0901,0.944819,1039.76,224.078,0.11353,0.797888,0.678085,28.7095,0.386416,0.188257,501,308.186,261.075
"175083","175083-3",0.0301552,0.97002,0.927436,0.0598377,0.060304,38.9457,0.969845,1039.76,224.078,0.11353,0.797888,0.524586,28.7095,0.386416,0.188257,501,308.186,261.075
"175083","175083-4",0.0399544,0.959981,0.893719,0.0769468,0.0793583,1.34693,0.960046,1039.76,224.078,0.11353,0.797888,0.621162,28.7095,0.386416,0.188257,501,308.186,261.075
"176051","176051-0",0.00849735,0.976742,0.99459,0.0440731,0.0169947,0.202856,0.991503,446.965,391.443,0.117961,0.943365,0.217319,17.4207,0.388022,0.187478,500,308.802,270.975
"176051","176051-1",0.0129598,0.976742,0.957664,0.0416461,0.025777,0.313662,0.98704,446.965,391.443,0.117961,0.943365,0.405641,17.4207,0.388022,0.187478,500,308.802,270.975
"176051","176051-2",0.0120466,0.965292,0.987292,0.0519681,0.0240931,0.241653,0.987953,446.965,391.443,0.117961,0.943365,0.278601,17.4207,0.388022,0.187478,500,308.802,270.975
"176051","176051-3",0.0126295,0.965752,0.984297,0.0538886,0.0252589,0.228326,0.987371,446.965,391.443,0.117961,0.943365,0.292188,17.4207,0.388022,0.187478,500,308.802,270.975
"176051","176051-4",0.024255,0.93309,0.977583,0.123108,0.0480826,26.7004,0.975745,446.965,391.443,0.117961,0.943365,0.290699,17.4207,0.388022,0.187478,500,308.802,270.975
"179084","179084-0",0.0322213,0.924592,0.936481,0.120751,0.0634258,19.1931,0.967779,303.481,456.973,0.122237,0.981129,0.442028,14.3178,0.403592,0.180246,500,308.802,300.903
"179084","179084-1",0.0310361,0.95318,0.901288,0.0709356,0.0611589,29.8603,0.968964,303.481,456.973,0.122237,0.981129,0.610194,14.3178,0.403592,0.180246,500,308.802,300.903
"179084","179084-2",0.0281799,0.92809,0.954839,0.120323,0.0560748,52.1873,0.97182,303.481,456.973,0.122237,0.981129,0.374874,14.3178,0.403592,0.180246,500,308.802,300.903
"179084","179084-3",0.0256086,0.931995,0.966691,0.112192,0.0511849,75.5899,0.974391,303.481,456.973,0.122237,0.981129,0.342789,14.3178,0.403592,0.180246,500,308.802,300.903
"179084","179084-4",0.040071,0.935648,0.884371,0.0894026,0.0798829,14.8443,0.959929,303.481,456.973,0.122237,0.981129,0.622474,14.3178,0.403592,0.180246,500,308.802,300.903
"181021","181021-0",0.0170789,0.977656,0.957717,0.0429031,0.0341578,71.45,0.982921,697.702,463.018,0.112277,0.934715,0.324489,19.7841,0.42797,0.395769,501,308.186,261.01
"181021","181021-1",0.0184779,0.977273,0.936308,0.0423353,0.0369557,21.0284,0.981522,697.702,463.018,0.112277,0.934715,0.482693,19.7841,0.42797,0.395769,501,308.186,261.01
"181021","181021-2",0.0168911,0.951263,0.965872,0.0596753,0.0333094,29.247,0.983109,697.702,463.018,0.112277,0.934715,0.310474,19.7841,0.42797,0.395769,501,308.186,261.01
"181021","181021-3",0.0270335,0.935778,0.961918,0.0728154,0.0532574,27.6678,0.972966,697.702,463.018,0.112277,0.934715,0.327482,19.7841,0.42797,0.395769,501,308.186,261.01
"181021","181021-4",0.0298379,0.931522,0.946325,0.0734231,0.0578494,26.2377,0.970162,697.702,463.018,0.112277,0.934715,0.411123,19.7841,0.42797,0.395769,501,308.186,261.01
"183066","183066-0",0.0168781,0.915681,0.966313,0.0589702,0.0337563,2.21623,0.983122,1036.21,475.589,0.0978621,0.922021,0.345747,25.2074,0.409803,0.177514,501,308.186,438.743
"183066","183066-1",0.0197538,0.916814,0.914827,0.0520578,0.0395075,20.025,0.980246,1036.21,475.589,0.0978621,0.922021,0.513555,25.2074,0.409803,0.177514,501,308.186,438.743
"183066","183066-2",0.0170465,0.914955,0.956328,0.059061,0.034093,5.91038,0.982953,1036.21,475.589,0.0978621,0.922021,0.374323,25.2074,0.409803,0.177514,501,308.186,438.743
"183066","183066-3",0.0125258,0.931646,0.930142,0.0346028,0.0250517,8.79024,0.987474,1036.21,475.589,0.0978621,0.922021,0.440191,25.2074,0.409803,0.177514,501,308.186,438.743
"183066","183066-4",0.0469038,0.869878,0.884285,0.083588,0.0936587,2.3172,0.953096,1036.21,475.589,0.0978621,0.922021,0.624949,25.2074,0.409803,0.177514,501,308.186,438.743
"185092","185092-0",0.0272213,0.924534,0.949234,0.0822755,0.0537885,91.3842,0.972779,271.095,256.96,0.136151,0.933963,0.397023,13.2871,0.38549,0.18871,501,308.186,282.002
"185092","185092-1",0.032992,0.914398,0.943089,0.0849239,0.0650384,5.92259,0.967008,271.095,256.96,0.136151,0.933963,0.452647,13.2871,0.38549,0.18871,501,308.186,282.002
"185092","185092-2",0.0386461,0.930285,0.900245,0.0698383,0.0770267,5.37013,0.961354,271.095,256.96,0.136151,0.933963,0.607624,13.2871,0.38549,0.18871,501,308.186,282.002
"185092","185092-3",0.0306863,0.93125,0.92515,0.0666112,0.0607379,30.2367,0.969314,271.095,256.96,0.136151,0.933963,0.505394,13.2871,0.38549,0.18871,501,308.186,282.002
"185092","185092-4",0.0440476,0.91072,0.926021,0.0882964,0.0875253,1.627,0.955952,271.095,256.96,0.136151,0.933963,0.513611,13.2871,0.38549,0.18871,501,308.186,282.002
"187058","187058-0",0.0562043,0.916989,0.837486,0.0593764,0.11213,20.4689,0.943796,2714.9,298.473,0.101831,0.746533,0.840675,42.9181,0.405645,0.179333,500,308.802,327.083
"187058","187058-1",0.0596563,0.924327,0.871684,0.0890806,0.118866,47.4733,0.940344,2714.9,298.473,0.101831,0.746533,0.699291,42.9181,0.405645,0.179333,500,308.802,327.083
"187058","187058-2",0.0555761,0.927941,0.871199,0.0915391,0.110388,152.872,0.944424,2714.9,298.473,0.101831,0.746533,0.691239,42.9181,0.405645,0.179333,500,308.802,327.083
"187058","187058-3",0.0475515,0.939974,0.885969,0.0699064,0.0947209,62.5143,0.952448,2714.9,298.473,0.101831,0.746533,0.629228,42.9181,0.405645,0.179333,500,308.802,327.083
"187058","187058-4",0.0592742,0.899217,0.91176,0.103376,0.117357,21.5513,0.940726,2714.9,298.473,0.101831,0.746533,0.573543,42.9181,0.405645,0.179333,500,308.802,327.083
"187099","187099-0",0.0614569,0.798363,0.880911,0.116919,0.122914,191.822,0.938543,2068.76,1209.47,0.086806,0.705774,0.825766,40.9628,0.408611,0.178031,500,308.802,1091.73
"187099","187099-1",0.0637172,0.795746,0.846304,0.0993669,0.127434,38.7289,0.936283,2068.76,1209.47,0.086806,0.705774,0.86568,40.9628,0.408611,0.178031,500,308.802,1091.73
"187099","187099-2",0.0518326,0.824509,0.831291,0.0612673,0.103665,1.36038,0.948167,2068.76,1209.47,0.086806,0.705774,1.00636,40.9628,0.408611,0.178031,500,308.802,1091.73
"187099","187099-3",0.0586201,0.808136,0.852108,0.0759637,0.117162,14.894,0.94138,2068.76,1209.47,0.086806,0.705774,0.886645,40.9628,0.408611,0.178031,500,308.802,1091.73
"187099","187099-4",0.0748052,0.764056,0.908883,0.137087,0.149241,69.2106,0.925195,2068.76,1209.47,0.086806,0.705774,0.726413,40.9628,0.408611,0.178031,500,308.802,1091.73
"188025","188025-0",0.043685,0.905739,0.936804,0.138246,0.0857961,15.5847,0.956315,691.512,548.256,0.114559,0.932807,0.41124,24.3112,0.418974,0.173628,500,308.802,305.87
"188025","188025-1",0.0417549,0.914554,0.932316,0.112819,0.0820461,15.756,0.958245,691.512,548.256,0.114559,0.932807,0.449199,24.3112,0.418974,0.173628,500,308.802,305.87
"188025","188025-2",0.0838142,0.81028,0.945021,0.204137,0.163548,62.0255,0.916186,691.512,548.256,0.114559,0.932807,0.414524,24.3112,0.418974,0.173628,500,308.802,305.87
"188025","188025-3",0.0456992,0.903394,0.957119,0.126684,0.0896367,7.50447,0.954301,691.512,548.256,0.114559,0.932807,0.352026,24.3112,0.418974,0.173628,500,308.802,305.87
"188025","188025-4",0.0791251,0.849871,0.903117,0.175578,0.153134,59.4008,0.920875,691.512,548.256,0.114559,0.932807,0.524787,24.3112,0.418974,0.173628,500,308.802,305.87
"189006","189006-0",0.0482445,0.831173,0.919618,0.123875,0.0964502,47.0874,0.951755,374.244,585.208,0.131809,0.956418,0.514619,15.7044,0.363372,0.466126,501,308.186,435.489
"189006","189006-1",0.0301423,0.845305,0.949405,0.0992079,0.0602846,23.3804,0.969858,374.244,585.208,0.131809,0.956418,0.410708,15.7044,0.363372,0.466126,501,308.186,435.489
"189006","189006-2",0.0454077,0.845169,0.906464,0.104875,0.089274,6.44269,0.954592,374.244,585.208,0.131809,0.956418,0.589036,15.7044,0.363372,0.466126,501,308.186,435.489
"189006","189006-3",0.0465541,0.807845,0.933757,0.126702,0.0916315,6.42749,0.953446,374.244,585.208,0.131809,0.956418,0.445927,15.7044,0.363372,0.466126,501,308.186,435.489
"189006","189006-4",0.0589633,0.803654,0.883136,0.131053,0.116903,67.3386,0.941037,374.244,585.208,0.131809,0.956418,0.662898,15.7044,0.363372,0.466126,501,308.186,435.489
"189013","189013-0",0.0451875,0.926581,0.925273,0.105163,0.0890992,30.1942,0.954812,307.915,336.883,0.12082,0.963955,0.510181,14.8303,0.391656,0.432465,503,306.96,271.576
"189013","189013-1",0.0449868,0.927598,0.910435,0.106339,0.0894165,36.9799,0.955013,307.915,336.883,0.12082,0.963955,0.521182,14.8303,0.391656,0.432465,503,306.96,271.576
"189013","189013-2",0.0494103,0.916128,0.938876,0.122687,0.0981729,64.9769,0.95059,307.915,336.883,0.12082,0.963955,0.463859,14.8303,0.391656,0.432465,503,306.96,271.576
"189013","189013-3",0.0427458,0.932921,0.911854,0.088042,0.0851549,34.2724,0.957254,307.915,336.883,0.12082,0.963955,0.602409,14.8303,0.391656,0.432465,503,306.96,271.576
"189013","189013-4",0.0374544,0.930052,0.937623,0.106924,0.0744166,21.392,0.962546,307.915,336.883,0.12082,0.963955,0.459829,14.8303,0.391656,0.432465,503,306.96,271.576
"189029","189029-0",0.0312563,0.799969,0.945401,0.104903,0.0623895,2.0191,0.968744,576.787,1646.85,0.135411,0.976912,0.431207,21.0224,0.349363,0.484817,500,308.802,1051.06
"189029","189029-1",0.0293975,0.801212,0.951872,0.099449,0.0587108,33.5992,0.970603,576.787,1646.85,0.135411,0.976912,0.424649,21.0224,0.349363,0.484817,500,308.802,1051.06
"189029","189029-2",0.0276876,0.798959,0.94857,0.101708,0.0553753,11.5338,0.972312,576.787,1646.85,0.135411,0.976912,0.384108,21.0224,0.349363,0.484817,500,308.802,1051.06
"189029","189029-3",0.0529206,0.716446,0.883474,0.116705,0.104514,9.81489,0.947079,576.787,1646.85,0.135411,0.976912,0.665689,21.0224,0.349363,0.484817,500,308.802,1051.06
"189029","189029-4",0.0275257,0.800098,0.957257,0.0991511,0.0550515,1.38803,0.972474,576.787,1646.85,0.135411,0.976912,0.385626,21.0224,0.349363,0.484817,500,308.802,1051.06
"189096","189096-0",0.0376487,0.916166,0.931147,0.0990303,0.0751938,4.13087,0.962351,1399.49,325.007,0.141619,0.832195,0.495579,32.0982,0.367524,0.197935,500,308.802,285.29
"189096","189096-1",0.0492419,0.888239,0.873165,0.101809,0.0974735,3.80364,0.950758,1399.49,325.007,0.141619,0.832195,0.701676,32.0982,0.367524,0.197935,500,308.802,285.29
"189096","189096-2",0.0284584,0.955829,0.873783,0.0464921,0.056023,1.22894,0.971542,1399.49,325.007,0.141619,0.832195,0.728869,32.0982,0.367524,0.197935,500,308.802,285.29
"189096","189096-3",0.0494103,0.8632,0.919467,0.138375,0.0958673,20.7039,0.95059,1399.49,325.007,0.141619,0.832195,0.51931,32.0982,0.367524,0.197935,500,308.802,285.29
"189096","189096-4",0.0548572,0.883084,0.906348,0.116349,0.108808,256.716,0.945143,1399.49,325.007,0.141619,0.832195,0.574132,32.0982,0.367524,0.197935,500,308.802,285.29
"196027","196027-0",0.0308936,0.96397,0.94461,0.101922,0.0606408,63.5214,0.969106,152.014,304.091,0.116621,0.964536,0.399027,10.3831,0.397595,0.426005,501,308.186,250.319
"196027","196027-1",0.0314376,0.966289,0.932895,0.0932958,0.0627522,20.8726,0.968562,152.014,304.091,0.116621,0.964536,0.462261,10.3831,0.397595,0.426005,501,308.186,250.319
"196027","196027-2",0.0257706,0.969599,0.965171,0.0908891,0.0515411,8.75066,0.974229,152.014,304.091,0.116621,0.964536,0.344899,10.3831,0.397595,0.426005,501,308.186,250.319
"196027","196027-3",0.0260231,0.966723,0.956544,0.0930771,0.0519038,1.11957,0.973977,152.014,304.091,0.116621,0.964536,0.344659,10.3831,0.397595,0.426005,501,308.186,250.319
"196027","196027-4",0.0118782,0.97671,0.979916,0.0545634,0.0237563,16.2078,0.988122,152.014,304.091,0.116621,0.964536,0.266343,10.3831,0.397595,0.426005,501,308.186,250.319
"196040","196040-0",0.0517419,0.920039,0.833157,0.0990071,0.102163,31.1912,0.948258,1050.21,652.845,0.102575,0.827431,0.866035,28.7619,0.422251,0.401129,502,307.572,276.75
"196040","196040-1",0.0736783,0.901341,0.817577,0.126414,0.143594,33.5574,0.926322,1050.21,652.845,0.102575,0.827431,0.914441,28.7619,0.422251,0.401129,502,307.572,276.75
"196040","196040-2",0.0730177,0.898278,0.824646,0.13766,0.141709,34.024,0.926982,1050.21,652.845,0.102575,0.827431,0.854664,28.7619,0.422251,0.401129,502,307.572,276.75
"196040","196040-3",0.0561719,0.919191,0.88076,0.094314,0.11202,13.0626,0.943828,1050.21,652.845,0.102575,0.827431,0.637897,28.7619,0.422251,0.401129,502,307.572,276.75
"196040","196040-4",0.032014,0.941309,0.916233,0.0578497,0.0631861,105.714,0.967986,1050.21,652.845,0.102575,0.827431,0.547733,28.7619,0.422251,0.401129,502,307.572,276.75
"196062","196062-0",0.0238405,0.967908,0.945393,0.0704041,0.047681,678.872,0.976159,467.965,371.784,0.105111,0.916653,0.428271,17.9531,0.39696,0.183257,500,308.802,316.145
"196062","196062-1",0.0408935,0.958336,0.902887,0.0805082,0.081787,47.0115,0.959107,467.965,371.784,0.105111,0.916653,0.584972,17.9531,0.39696,0.183257,500,308.802,316.145
"196062","196062-2",0.0539375,0.932591,0.904199,0.0888215,0.107868,52.5637,0.946063,467.965,371.784,0.105111,0.916653,0.5621,17.9531,0.39696,0.183257,500,308.802,316.145
"196062","196062-3",0.0373767,0.966581,0.872074,0.0694315,0.0746886,45.4229,0.962623,467.965,371.784,0.105111,0.916653,0.67029,17.9531,0.39696,0.183257,500,308.802,316.145
"196062","196062-4",0.0307705,0.959916,0.923841,0.0796996,0.0615411,15.1048,0.969229,467.965,371.784,0.105111,0.916653,0.482786,17.9531,0.39696,0.183257,500,308.802,316.145
"196088","196088-0",0.0538792,0.929443,0.861574,0.0695002,0.107681,2.13146,0.946121,2037.55,220.413,0.111454,0.72126,0.756798,39.4002,0.388611,0.187194,500,308.802,278.063
"196088","196088-1",0.0563597,0.913958,0.884222,0.0828514,0.112324,28.7958,0.94364,2037.55,220.413,0.111454,0.72126,0.650816,39.4002,0.388611,0.187194,500,308.802,278.063
"196088","196088-2",0.06544,0.914929,0.874457,0.0859899,0.130718,28.8557,0.93456,2037.55,220.413,0.111454,0.72126,0.70147,39.4002,0.388611,0.187194,500,308.802,278.063
"196088","196088-3",0.0532639,0.926613,0.879476,0.0685255,0.106016,1.38281,0.946736,2037.55,220.413,0.111454,0.72126,0.68468,39.4002,0.388611,0.187194,500,308.802,278.063
"196088","196088-4",0.0422601,0.950667,0.886671,0.0657861,0.0844166,3.1753,0.95774,2037.55,220.413,0.111454,0.72126,0.693588,39.4002,0.388611,0.187194,500,308.802,278.063
"198087","198087-0",0.0303949,0.88868,0.949367,0.138991,0.0607509,42.9064,0.969605,454.265,393.731,0.114954,0.968537,0.382169,19.3746,0.377064,0.4492,500,308.802,377.523
"198087","198087-1",0.0296047,0.9107,0.941375,0.099183,0.0591576,129.934,0.970395,454.265,393.731,0.114954,0.968537,0.423787,19.3746,0.377064,0.4492,500,308.802,377.523
"198087","198087-2",0.0443456,0.853926,0.964875,0.18814,0.0885033,34.2914,0.955654,454.265,393.731,0.114954,0.968537,0.350422,19.3746,0.377064,0.4492,500,308.802,377.523
"198087","198087-3",0.0504142,0.839891,0.947224,0.18941,0.0998439,7.79771,0.949586,454.265,393.731,0.114954,0.968537,0.396013,19.3746,0.377064,0.4492,500,308.802,377.523
"198087","198087-4",0.0445722,0.842948,0.950364,0.190239,0.0886134,22.6908,0.955428,454.265,393.731,0.114954,0.968537,0.380319,19.3746,0.377064,0.4492,500,308.802,377.523
"20069","20069-0",0.0240478,0.952125,0.965634,0.0745895,0.0480113,2.78442,0.975952,383.293,468.234,0.111085,0.967923,0.346008,16.0492,0.434408,0.389904,500,308.802,243.996
"20069","20069-1",0.022733,0.960732,0.966766,0.0644688,0.0453883,5.99906,0.977267,383.293,468.234,0.111085,0.967923,0.356487,16.0492,0.434408,0.389904,500,308.802,243.996
"20069","20069-2",0.0478365,0.923239,0.937932,0.109302,0.0954527,58.1118,0.952164,383.293,468.234,0.111085,0.967923,0.44507,16.0492,0.434408,0.389904,500,308.802,243.996
"20069","20069-3",0.0264571,0.951704,0.94179,0.0718057,0.0528105,0.8485,0.973543,383.293,468.234,0.111085,0.967923,0.432734,16.0492,0.434408,0.389904,500,308.802,243.996
"20069","20069-4",0.0228561,0.953394,0.969026,0.0759643,0.0455049,55.4713,0.977144,383.293,468.234,0.111085,0.967923,0.323937,16.0492,0.434408,0.389904,500,308.802,243.996
"201080","201080-0",0.00944294,0.957397,0.994734,0.0591098,0.0188859,0.251663,0.990557,549.246,893.136,0.0926807,0.953749,0.14101,21.917,0.428786,0.169655,500,308.802,344.805
"201080","201080-1",0.0121826,0.957481,0.996525,0.0583056,0.0243651,0.306718,0.987817,549.246,893.136,0.0926807,0.953749,0.181494,21.917,0.428786,0.169655,500,308.802,344.805
"201080","201080-2",0.0257835,0.919139,0.983144,0.0879412,0.0499155,6.61541,0.974216,549.246,893.136,0.0926807,0.953749,0.208883,21.917,0.428786,0.169655,500,308.802,344.805
"201080","201080-3",0.0324609,0.906749,0.971299,0.105948,0.0628882,7.70717,0.967539,549.246,893.136,0.0926807,0.953749,0.292526,21.917,0.428786,0.169655,500,308.802,344.805
"201080","201080-4",0.0258224,0.919327,0.984829,0.0843956,0.0503559,25.825,0.974178,549.246,893.136,0.0926807,0.953749,0.222781,21.917,0.428786,0.169655,500,308.802,344.805
"2018","2018-0",0.05601,0.892889,0.896646,0.160804,0.111405,21.9063,0.94399,1623.6,389.317,0.107719,0.93044,0.604915,32.5197,0.40025,0.423178,500,308.802,325.464
"2018","2018-1",0.0300581,0.923278,0.91645,0.0763785,0.0601162,38.665,0.969942,1623.6,389.317,0.107719,0.93044,0.517594,32.5197,0.40025,0.423178,500,308.802,325.464
