image,ground_truth,ue,oe,rec,pre,ue_np,ue_levin,asa,sse_rgb,sse_xy,co,ev,mde,icv,cd,reg,sp,sp_size,sp_size_variation
"120093","120093-0",0.0268975,0.836445,0.953154,0.135156,0.053795,26.107,0.973103,1633.81,2718.97,0.0921206,0.860718,0.409435,38.4961,0.280439,0.188845,250,617.604,1205.56
"120093","120093-1",0.101651,0.736297,0.905323,0.206136,0.199519,131.622,0.898349,1633.81,2718.97,0.0921206,0.860718,0.621889,38.4961,0.280439,0.188845,250,617.604,1205.56
"120093","120093-2",0.0606214,0.781996,0.918759,0.172484,0.120608,170.242,0.939379,1633.81,2718.97,0.0921206,0.860718,0.520283,38.4961,0.280439,0.188845,250,617.604,1205.56
"120093","120093-3",0.0635099,0.780656,0.934504,0.172778,0.126405,248.501,0.93649,1633.81,2718.97,0.0921206,0.860718,0.49302,38.4961,0.280439,0.188845,250,617.604,1205.56
"120093","120093-4",0.123807,0.692729,0.885913,0.266248,0.240044,29.591,0.876193,1633.81,2718.97,0.0921206,0.860718,0.663504,38.4961,0.280439,0.188845,250,617.604,1205.56
"123057","123057-0",0.0907766,0.810455,0.760862,0.0998492,0.176909,4.00716,0.909223,473.613,1007.12,0.0928994,0.910458,1.3595,19.3692,0.281119,0.188388,255,605.494,852.055
"123057","123057-1",0.121903,0.754406,0.739592,0.119781,0.231663,37.3489,0.878097,473.613,1007.12,0.0928994,0.910458,1.24905,19.3692,0.281119,0.188388,255,605.494,852.055
"123057","123057-2",0.0772145,0.81585,0.788482,0.0885966,0.153024,24.874,0.922785,473.613,1007.12,0.0928994,0.910458,1.00795,19.3692,0.281119,0.188388,255,605.494,852.055
"123057","123057-3",0.0733609,0.836802,0.773381,0.0873031,0.145601,78.6989,0.926639,473.613,1007.12,0.0928994,0.910458,1.12688,19.3692,0.281119,0.188388,255,605.494,852.055
"123057","123057-4",0.0581538,0.875538,0.853854,0.0774974,0.116308,33.8649,0.941846,473.613,1007.12,0.0928994,0.910458,0.83041,19.3692,0.281119,0.188388,255,605.494,852.055
"128035","128035-0",0.0596823,0.789082,0.921943,0.205263,0.118004,38.1311,0.940318,511.235,732.785,0.132164,0.945541,0.510749,21.9161,0.27836,0.190256,252,612.702,687.045
"128035","128035-1",0.0578947,0.787566,0.897395,0.179519,0.115109,247.74,0.942105,511.235,732.785,0.132164,0.945541,0.603034,21.9161,0.27836,0.190256,252,612.702,687.045
"128035","128035-2",0.0656926,0.792314,0.901878,0.190464,0.128412,6.30164,0.934307,511.235,732.785,0.132164,0.945541,0.588423,21.9161,0.27836,0.190256,252,612.702,687.045
"128035","128035-3",0.047681,0.840072,0.936556,0.183604,0.0952131,33.698,0.952319,511.235,732.785,0.132164,0.945541,0.451664,21.9161,0.27836,0.190256,252,612.702,687.045
"128035","128035-4",0.0924929,0.714749,0.865936,0.255276,0.179571,43.2885,0.907507,511.235,732.785,0.132164,0.945541,0.713976,21.9161,0.27836,0.190256,252,612.702,687.045
"130014","130014-0",0.0462756,0.817754,0.800693,0.0868966,0.0925512,0.860119,0.953724,729.828,2139.43,0.0981656,0.815439,0.932689,19.8263,0.262479,0.464875,252,612.702,1410.18
"130014","130014-1",0.0488598,0.818842,0.771896,0.0791891,0.0977196,0.934052,0.95114,729.828,2139.43,0.0981656,0.815439,0.979012,19.8263,0.262479,0.464875,252,612.702,1410.18
"130014","130014-2",0.0568779,0.780526,0.781698,0.101279,0.113756,555.404,0.943122,729.828,2139.43,0.0981656,0.815439,0.970384,19.8263,0.262479,0.464875,252,612.702,1410.18
"130014","130014-3",0.0778492,0.727055,0.753894,0.123186,0.155588,41,0.922151,729.828,2139.43,0.0981656,0.815439,1.13417,19.8263,0.262479,0.464875,252,612.702,1410.18
"130014","130014-4",0.171916,0.645825,0.671967,0.129375,0.315471,76.4808,0.828084,729.828,2139.43,0.0981656,0.815439,1.73678,19.8263,0.262479,0.464875,252,612.702,1410.18
"130066","130066-0",0.0677327,0.864055,0.837481,0.0831543,0.13498,58.583,0.932267,927.32,1336.24,0.088885,0.848643,0.851401,29.4358,0.306714,0.172667,252,612.702,899.892
"130066","130066-1",0.0805435,0.802041,0.818806,0.142123,0.15917,853.448,0.919456,927.32,1336.24,0.088885,0.848643,0.923908,29.4358,0.306714,0.172667,252,612.702,899.892
"130066","130066-2",0.0549478,0.904871,0.803625,0.0803643,0.106897,76.9269,0.945052,927.32,1336.24,0.088885,0.848643,1.19996,29.4358,0.306714,0.172667,252,612.702,899.892
"130066","130066-3",0.0432575,0.913835,0.870994,0.0695813,0.0862494,289.498,0.956743,927.32,1336.24,0.088885,0.848643,0.684598,29.4358,0.306714,0.172667,252,612.702,899.892
"130066","130066-4",0.0790539,0.883615,0.788353,0.0810706,0.146709,63.1377,0.920946,927.32,1336.24,0.088885,0.848643,0.986118,29.4358,0.306714,0.172667,252,612.702,899.892
"134049","134049-0",0.0942157,0.721932,0.864543,0.171623,0.18746,18.5522,0.905784,2010.62,1061.63,0.108521,0.794642,0.759691,34.7833,0.289046,0.183222,259,596.143,984.311
"134049","134049-1",0.0441966,0.853388,0.865441,0.0672977,0.0876484,80.7225,0.955803,2010.62,1061.63,0.108521,0.794642,0.750417,34.7833,0.289046,0.183222,259,596.143,984.311
"134049","134049-2",0.188762,0.606414,0.703327,0.322599,0.345179,85.9454,0.811238,2010.62,1061.63,0.108521,0.794642,1.78682,34.7833,0.289046,0.183222,259,596.143,984.311
"134049","134049-3",0.140116,0.623966,0.755024,0.249854,0.273819,116.569,0.859884,2010.62,1061.63,0.108521,0.794642,1.22049,34.7833,0.289046,0.183222,259,596.143,984.311
"134049","134049-4",0.0481668,0.792689,0.889491,0.090267,0.0953815,132.336,0.951833,2010.62,1061.63,0.108521,0.794642,0.635449,34.7833,0.289046,0.183222,259,596.143,984.311
"134067","134067-0",0.137149,0.592982,0.83204,0.149445,0.258062,42.1745,0.862851,4907.64,4542.91,0.0685768,0.698283,1.0075,55.182,0.258962,0.471188,252,612.702,2090.82
"134067","134067-1",0.142441,0.596972,0.81831,0.134152,0.26711,107.827,0.857559,4907.64,4542.91,0.0685768,0.698283,1.07619,55.182,0.258962,0.471188,252,612.702,2090.82
"134067","134067-2",0.148574,0.599206,0.819997,0.159036,0.281682,1770.33,0.851426,4907.64,4542.91,0.0685768,0.698283,1.01808,55.182,0.258962,0.471188,252,612.702,2090.82
"134067","134067-3",0.15906,0.589698,0.828986,0.17446,0.304868,39.6951,0.84094,4907.64,4542.91,0.0685768,0.698283,1.01033,55.182,0.258962,0.471188,252,612.702,2090.82
"134067","134067-4",0.170336,0.547464,0.843846,0.193164,0.319596,301.011,0.829664,4907.64,4542.91,0.0685768,0.698283,0.947435,55.182,0.258962,0.471188,252,612.702,2090.82
"140006","140006-0",0.0461914,0.84857,0.915846,0.0846381,0.091638,312.425,0.953809,1017.36,1463.6,0.0846591,0.895811,0.515726,30.8153,0.322751,0.378063,251,615.143,1061.42
"140006","140006-1",0.0420464,0.849185,0.924881,0.0761956,0.0840927,1.04591,0.957954,1017.36,1463.6,0.0846591,0.895811,0.481094,30.8153,0.322751,0.378063,251,615.143,1061.42
"140006","140006-2",0.0376617,0.864392,0.913779,0.0710175,0.0751031,206.229,0.962338,1017.36,1463.6,0.0846591,0.895811,0.459784,30.8153,0.322751,0.378063,251,615.143,1061.42
"140006","140006-3",0.0602392,0.773447,0.928248,0.169253,0.117817,110.747,0.939761,1017.36,1463.6,0.0846591,0.895811,0.456195,30.8153,0.322751,0.378063,251,615.143,1061.42
"140006","140006-4",0.0643131,0.72076,0.948723,0.21913,0.127551,22.6,0.935687,1017.36,1463.6,0.0846591,0.895811,0.370637,30.8153,0.322751,0.378063,251,615.143,1061.42
"140088","140088-0",0.053102,0.825008,0.93306,0.183701,0.10601,138.886,0.946898,552.969,931.747,0.104163,0.957929,0.405418,19.4515,0.296922,0.41095,251,615.143,791.551
"140088","140088-1",0.0426811,0.874703,0.919094,0.118259,0.0840085,61.5508,0.957319,552.969,931.747,0.104163,0.957929,0.516766,19.4515,0.296922,0.41095,251,615.143,791.551
"140088","140088-2",0.0389894,0.864003,0.929415,0.135774,0.0778881,99.1129,0.961011,552.969,931.747,0.104163,0.957929,0.530084,19.4515,0.296922,0.41095,251,615.143,791.551
"140088","140088-3",0.0372536,0.882028,0.934047,0.124156,0.0735358,333.202,0.962746,552.969,931.747,0.104163,0.957929,0.411031,19.4515,0.296922,0.41095,251,615.143,791.551
"140088","140088-4",0.0627846,0.796679,0.940719,0.196446,0.122771,56.3312,0.937215,552.969,931.747,0.104163,0.957929,0.44547,19.4515,0.296922,0.41095,251,615.143,791.551
"14037","14037-0",0.030764,0.821225,0.923596,0.0948808,0.0613273,12.3312,0.969236,187.882,3024.46,0.0812799,0.978767,0.497012,11.1012,0.32617,0.162368,251,615.143,1010.39
"14037","14037-1",0.0363728,0.825642,0.902536,0.0921869,0.0727456,29.9579,0.963627,187.882,3024.46,0.0812799,0.978767,0.549775,11.1012,0.32617,0.162368,251,615.143,1010.39
"14037","14037-2",0.03897,0.788201,0.939976,0.0975808,0.0779399,5.22953,0.96103,187.882,3024.46,0.0812799,0.978767,0.434633,11.1012,0.32617,0.162368,251,615.143,1010.39
"14037","14037-3",0.014566,0.845972,0.965398,0.0619337,0.0290477,3.73857,0.985434,187.882,3024.46,0.0812799,0.978767,0.333858,11.1012,0.32617,0.162368,251,615.143,1010.39
"14037","14037-4",0.0381021,0.808032,0.813445,0.0803999,0.075155,308.301,0.961898,187.882,3024.46,0.0812799,0.978767,0.850587,11.1012,0.32617,0.162368,251,615.143,1010.39
"14085","14085-0",0.058931,0.895376,0.535592,0.0353281,0.116651,807.337,0.941069,764.171,1003.6,0.0785979,0.897967,2.45298,23.4586,0.289201,0.183123,253,610.281,1014.21
"14085","14085-1",0.0953686,0.835772,0.591559,0.0809404,0.180323,444.884,0.904631,764.171,1003.6,0.0785979,0.897967,1.96499,23.4586,0.289201,0.183123,253,610.281,1014.21
"14085","14085-2",0.0945201,0.832806,0.621509,0.0845545,0.187272,1093.7,0.90548,764.171,1003.6,0.0785979,0.897967,1.75251,23.4586,0.289201,0.183123,253,610.281,1014.21
"14085","14085-3",0.0497082,0.89129,0.52669,0.0266217,0.0994165,1.01866,0.950292,764.171,1003.6,0.0785979,0.897967,2.09587,23.4586,0.289201,0.183123,253,610.281,1014.21
"14085","14085-4",0.102739,0.816828,0.664942,0.112219,0.205141,218.51,0.897261,764.171,1003.6,0.0785979,0.897967,1.74051,23.4586,0.289201,0.183123,253,610.281,1014.21
"14092","14092-0",0.0983608,0.792741,0.638874,0.0778264,0.195316,697.883,0.901639,650.927,1733.57,0.0645228,0.931646,2.22117,21.7566,0.310788,0.170404,256,603.129,1274.66
"14092","14092-1",0.0661654,0.822708,0.601188,0.0510676,0.132331,10.746,0.933835,650.927,1733.57,0.0645228,0.931646,2.65786,21.7566,0.310788,0.170404,256,603.129,1274.66
"14092","14092-2",0.0736848,0.811258,0.6145,0.0820238,0.146482,580.932,0.926315,650.927,1733.57,0.0645228,0.931646,2.46119,21.7566,0.310788,0.170404,256,603.129,1274.66
"14092","14092-3",0.0746627,0.812482,0.633707,0.0906366,0.148522,1168.67,0.925337,650.927,1733.57,0.0645228,0.931646,2.63027,21.7566,0.310788,0.170404,256,603.129,1274.66
"14092","14092-4",0.0704659,0.821005,0.692752,0.0633229,0.13974,384.29,0.929534,650.927,1733.57,0.0645228,0.931646,1.81706,21.7566,0.310788,0.170404,256,603.129,1274.66
"141012","141012-0",0.0230439,0.870882,0.813444,0.0363763,0.0460878,268.363,0.976956,1711.29,2306.5,0.0635753,0.756045,0.944409,39.1169,0.300406,0.176293,273,565.571,1476.21
"141012","141012-1",0.0383223,0.795979,0.712863,0.0389944,0.0766446,6.90788,0.961678,1711.29,2306.5,0.0635753,0.756045,2.04006,39.1169,0.300406,0.176293,273,565.571,1476.21
"141012","141012-2",0.0227395,0.870836,0.82824,0.0341791,0.045479,0.537621,0.977261,1711.29,2306.5,0.0635753,0.756045,0.878396,39.1169,0.300406,0.176293,273,565.571,1476.21
"141012","141012-3",0.0291319,0.788,0.855611,0.0486477,0.0582639,1.88665,0.970868,1711.29,2306.5,0.0635753,0.756045,0.808674,39.1169,0.300406,0.176293,273,565.571,1476.21
"141012","141012-4",0.0440995,0.798136,0.706743,0.0537128,0.0881989,892.687,0.955901,1711.29,2306.5,0.0635753,0.756045,1.70353,39.1169,0.300406,0.176293,273,565.571,1476.21
"141048","141048-0",0.0442808,0.847359,0.826998,0.0401476,0.0885616,0.354165,0.955719,1198.27,1770.22,0.0634895,0.736827,1.24827,27.0217,0.277362,0.19094,253,610.281,1560.96
"141048","141048-1",0.101767,0.778181,0.817431,0.099899,0.203341,536.685,0.898233,1198.27,1770.22,0.0634895,0.736827,1.06253,27.0217,0.277362,0.19094,253,610.281,1560.96
"141048","141048-2",0.089015,0.815008,0.820311,0.0820271,0.17803,90.3954,0.910985,1198.27,1770.22,0.0634895,0.736827,1.1865,27.0217,0.277362,0.19094,253,610.281,1560.96
"141048","141048-3",0.0612626,0.836568,0.809881,0.069275,0.121936,160.404,0.938737,1198.27,1770.22,0.0634895,0.736827,1.17397,27.0217,0.277362,0.19094,253,610.281,1560.96
"141048","141048-4",0.0714568,0.819366,0.79844,0.0609416,0.138134,30.4431,0.928543,1198.27,1770.22,0.0634895,0.736827,1.31194,27.0217,0.277362,0.19094,253,610.281,1560.96
"143090","143090-0",0.0201035,0.920137,0.931495,0.0922611,0.0400127,4.73755,0.979896,230.711,1110.86,0.0907743,0.961481,0.436029,13.9662,0.31437,0.168462,251,615.143,735.904
"143090","143090-1",0.0153691,0.932131,0.921875,0.064764,0.0307381,39.9368,0.984631,230.711,1110.86,0.0907743,0.961481,0.442416,13.9662,0.31437,0.168462,251,615.143,735.904
"143090","143090-2",0.0199286,0.908239,0.940537,0.0939596,0.0398573,19.713,0.980071,230.711,1110.86,0.0907743,0.961481,0.427133,13.9662,0.31437,0.168462,251,615.143,735.904
"143090","143090-3",0.042707,0.865014,0.905884,0.130783,0.0853621,96.4812,0.957293,230.711,1110.86,0.0907743,0.961481,0.501837,13.9662,0.31437,0.168462,251,615.143,735.904
"143090","143090-4",0.0278884,0.895473,0.939652,0.122157,0.0556214,17.156,0.972112,230.711,1110.86,0.0907743,0.961481,0.418553,13.9662,0.31437,0.168462,251,615.143,735.904
"145059","145059-0",0.0928556,0.790137,0.876627,0.144202,0.184319,189.736,0.907144,1500.91,1007.51,0.128352,0.892813,0.77488,31.7102,0.271553,0.195025,254,607.878,870.707
"145059","145059-1",0.0727197,0.850992,0.847913,0.0879411,0.14542,5.34651,0.92728,1500.91,1007.51,0.128352,0.892813,1.253,31.7102,0.271553,0.195025,254,607.878,870.707
"145059","145059-2",0.136003,0.6528,0.862552,0.194921,0.265989,456.48,0.863997,1500.91,1007.51,0.128352,0.892813,0.985799,31.7102,0.271553,0.195025,254,607.878,870.707
"145059","145059-3",0.113309,0.753162,0.895328,0.175552,0.22428,133.213,0.886691,1500.91,1007.51,0.128352,0.892813,0.694007,31.7102,0.271553,0.195025,254,607.878,870.707
"145059","145059-4",0.15077,0.688111,0.824172,0.189092,0.290238,112.38,0.84923,1500.91,1007.51,0.128352,0.892813,1.21155,31.7102,0.271553,0.195025,254,607.878,870.707
"145079","145079-0",0.102784,0.702657,0.817916,0.189125,0.204293,51.6937,0.897216,1577.76,2081.11,0.0666205,0.859276,0.971397,35.1804,0.299564,0.176789,251,615.143,1306.08
"145079","145079-1",0.0753493,0.72973,0.849422,0.126041,0.150673,316.701,0.924651,1577.76,2081.11,0.0666205,0.859276,0.788093,35.1804,0.299564,0.176789,251,615.143,1306.08
"145079","145079-2",0.0496758,0.843835,0.709995,0.0599882,0.0987882,522.135,0.950324,1577.76,2081.11,0.0666205,0.859276,1.36227,35.1804,0.299564,0.176789,251,615.143,1306.08
"145079","145079-3",0.0434907,0.822113,0.891456,0.116163,0.0869813,114.814,0.956509,1577.76,2081.11,0.0666205,0.859276,0.629841,35.1804,0.299564,0.176789,251,615.143,1306.08
"145079","145079-4",0.113238,0.6794,0.751451,0.10552,0.225983,22.6381,0.886762,1577.76,2081.11,0.0666205,0.859276,1.22393,35.1804,0.299564,0.176789,251,615.143,1306.08
"146074","146074-0",0.05601,0.80765,0.899116,0.158987,0.110407,32.313,0.94399,841.734,906.63,0.109234,0.910578,0.587955,26.7603,0.285575,0.185449,250,617.604,903.866
"146074","146074-1",0.0736265,0.71028,0.922856,0.247757,0.141223,149.296,0.926374,841.734,906.63,0.109234,0.910578,0.499016,26.7603,0.285575,0.185449,250,617.604,903.866
"146074","146074-2",0.0649672,0.76175,0.932308,0.211043,0.128089,116.988,0.935033,841.734,906.63,0.109234,0.910578,0.460643,26.7603,0.285575,0.185449,250,617.604,903.866
"146074","146074-3",0.057545,0.835364,0.933293,0.184932,0.113911,8.7936,0.942455,841.734,906.63,0.109234,0.910578,0.451854,26.7603,0.285575,0.185449,250,617.604,903.866
"146074","146074-4",0.0910162,0.667152,0.933249,0.33694,0.173075,76.6354,0.908984,841.734,906.63,0.109234,0.910578,0.453795,26.7603,0.285575,0.185449,250,617.604,903.866
"147077","147077-0",0.112311,0.71223,0.770961,0.0836908,0.224105,455.855,0.887689,1436.83,1341.37,0.0722045,0.877275,1.21187,26.7662,0.277725,0.439355,250,617.604,1437
"147077","147077-1",0.11145,0.72109,0.795533,0.0996914,0.222887,88.4083,0.88855,1436.83,1341.37,0.0722045,0.877275,1.10422,26.7662,0.277725,0.439355,250,617.604,1437
"147077","147077-2",0.109773,0.627852,0.778125,0.113452,0.21722,11.859,0.890227,1436.83,1341.37,0.0722045,0.877275,1.12311,26.7662,0.277725,0.439355,250,617.604,1437
"147077","147077-3",0.137298,0.615048,0.818282,0.161076,0.261138,55.9593,0.862702,1436.83,1341.37,0.0722045,0.877275,0.934054,26.7662,0.277725,0.439355,250,617.604,1437
"147077","147077-4",0.0967027,0.690838,0.862925,0.117811,0.192052,869.134,0.903297,1436.83,1341.37,0.0722045,0.877275,0.709688,26.7662,0.277725,0.439355,250,617.604,1437
"147080","147080-0",0.0635682,0.753771,0.909196,0.151165,0.122752,114.724,0.936432,1739.63,1134.44,0.119967,0.904457,0.616286,38.8089,0.279441,0.189519,250,617.604,1050.6
"147080","147080-1",0.094287,0.68563,0.913234,0.204588,0.186417,144.973,0.905713,1739.63,1134.44,0.119967,0.904457,0.541243,38.8089,0.279441,0.189519,250,617.604,1050.6
"147080","147080-2",0.0962299,0.709639,0.917983,0.213785,0.189131,289.141,0.90377,1739.63,1134.44,0.119967,0.904457,0.58371,38.8089,0.279441,0.189519,250,617.604,1050.6
"147080","147080-3",0.0959644,0.625844,0.742745,0.117198,0.185012,50.3463,0.904036,1739.63,1134.44,0.119967,0.904457,1.06237,38.8089,0.279441,0.189519,250,617.604,1050.6
"147080","147080-4",0.0302913,0.816931,0.958482,0.102282,0.0587431,16.2367,0.969709,1739.63,1134.44,0.119967,0.904457,0.352969,38.8089,0.279441,0.189519,250,617.604,1050.6
"147091","147091-0",0.0220335,0.92094,0.948004,0.100784,0.0440671,145.701,0.977966,870.366,783.469,0.0936766,0.941386,0.42721,27.4082,0.291319,0.181792,250,617.604,818.852
"147091","147091-1",0.0280568,0.917384,0.913766,0.118397,0.0559647,38.2321,0.971943,870.366,783.469,0.0936766,0.941386,0.583128,27.4082,0.291319,0.181792,250,617.604,818.852
"147091","147091-2",0.0189442,0.935124,0.92489,0.0812071,0.0373443,7.87606,0.981056,870.366,783.469,0.0936766,0.941386,0.556456,27.4082,0.291319,0.181792,250,617.604,818.852
"147091","147091-3",0.0330697,0.911024,0.922435,0.121587,0.065997,158.89,0.96693,870.366,783.469,0.0936766,0.941386,0.504877,27.4082,0.291319,0.181792,250,617.604,818.852
"147091","147091-4",0.0368262,0.920661,0.845525,0.0940455,0.0736524,155.794,0.963174,870.366,783.469,0.0936766,0.941386,0.78095,27.4082,0.291319,0.181792,250,617.604,818.852
"15011","15011-0",0.0824347,0.67041,0.887194,0.207787,0.159928,17.6744,0.917565,880.048,1293.92,0.0986635,0.922884,0.772625,25.5413,0.277861,0.190597,250,617.604,915.249
"15011","15011-1",0.060861,0.76574,0.857227,0.14038,0.12064,67.7832,0.939139,880.048,1293.92,0.0986635,0.922884,0.719768,25.5413,0.277861,0.190597,250,617.604,915.249
"15011","15011-2",0.0540217,0.752307,0.903173,0.146026,0.107797,131.052,0.945978,880.048,1293.92,0.0986635,0.922884,0.584743,25.5413,0.277861,0.190597,250,617.604,915.249
"15011","15011-3",0.0820655,0.66201,0.913025,0.215128,0.158619,19.0614,0.917934,880.048,1293.92,0.0986635,0.922884,0.545457,25.5413,0.277861,0.190597,250,617.604,915.249
"15011","15011-4",0.0657897,0.703551,0.909091,0.181442,0.129015,6.96878,0.93421,880.048,1293.92,0.0986635,0.922884,0.550291,25.5413,0.277861,0.190597,250,617.604,915.249
"15062","15062-0",0.0436785,0.773855,0.866579,0.0860008,0.0867481,200.655,0.956322,1170.62,1163.98,0.0815719,0.915939,0.730937,30.1882,0.30253,0.175055,253,610.281,1014.94
"15062","15062-1",0.0298832,0.81219,0.881583,0.063146,0.0595981,4.54249,0.970117,1170.62,1163.98,0.0815719,0.915939,0.81549,30.1882,0.30253,0.175055,253,610.281,1014.94
"15062","15062-2",0.051703,0.734516,0.845175,0.101772,0.103406,102.613,0.948297,1170.62,1163.98,0.0815719,0.915939,0.826848,30.1882,0.30253,0.175055,253,610.281,1014.94
"15062","15062-3",0.0591641,0.730721,0.868528,0.118098,0.117823,146.824,0.940836,1170.62,1163.98,0.0815719,0.915939,0.672083,30.1882,0.30253,0.175055,253,610.281,1014.94
"15062","15062-4",0.0660553,0.729905,0.87568,0.0949779,0.130841,5.00051,0.933945,1170.62,1163.98,0.0815719,0.915939,0.829544,30.1882,0.30253,0.175055,253,610.281,1014.94
"156054","156054-0",0.0331021,0.911801,0.854239,0.0995693,0.065984,44.2853,0.966898,953.335,1005.9,0.0823957,0.871436,0.877039,31.8488,0.278347,0.438374,252,612.702,1023.88
"156054","156054-1",0.0396176,0.858641,0.883537,0.113644,0.0792352,29.1075,0.960382,953.335,1005.9,0.0823957,0.871436,0.664918,31.8488,0.278347,0.438374,252,612.702,1023.88
"156054","156054-2",0.0185102,0.920039,0.888688,0.0704734,0.0369428,10.9238,0.98149,953.335,1005.9,0.0823957,0.871436,0.658754,31.8488,0.278347,0.438374,252,612.702,1023.88
"156054","156054-3",0.0551162,0.833971,0.875829,0.161316,0.108335,19.6389,0.944884,953.335,1005.9,0.0823957,0.871436,0.714985,31.8488,0.278347,0.438374,252,612.702,1023.88
"156054","156054-4",0.066949,0.869263,0.820253,0.126608,0.130025,171.676,0.933051,953.335,1005.9,0.0823957,0.871436,0.998567,31.8488,0.278347,0.438374,252,612.702,1023.88
"157032","157032-0",0.0218069,0.915195,0.966461,0.0880619,0.0436137,5.78265,0.978193,359.047,1723.23,0.0902578,0.949992,0.352706,17.9212,0.309596,0.17106,250,617.604,747.073
"157032","157032-1",0.0316384,0.907358,0.934347,0.0916497,0.0632185,4.98414,0.968362,359.047,1723.23,0.0902578,0.949992,0.50112,17.9212,0.309596,0.17106,250,617.604,747.073
"157032","157032-2",0.0288988,0.906969,0.94319,0.0895464,0.0577976,11.3007,0.971101,359.047,1723.23,0.0902578,0.949992,0.416383,17.9212,0.309596,0.17106,250,617.604,747.073
"157032","157032-3",0.0483999,0.839185,0.91004,0.148603,0.0955369,32.78,0.9516,359.047,1723.23,0.0902578,0.949992,0.535855,17.9212,0.309596,0.17106,250,617.604,747.073
"157032","157032-4",0.0483222,0.840752,0.926034,0.159712,0.0956017,60.1973,0.951678,359.047,1723.23,0.0902578,0.949992,0.483829,17.9212,0.309596,0.17106,250,617.604,747.073
"157087","157087-0",0.0489893,0.781912,0.887924,0.154517,0.0975058,591.721,0.951011,1474.64,717.304,0.125524,0.899042,0.724772,32.1562,0.253813,0.208655,251,615.143,937.375
"157087","157087-1",0.0572535,0.748946,0.864582,0.161871,0.113736,60.2564,0.942746,1474.64,717.304,0.125524,0.899042,0.79351,32.1562,0.253813,0.208655,251,615.143,937.375
"157087","157087-2",0.107584,0.555761,0.877762,0.265448,0.209798,29.5382,0.892416,1474.64,717.304,0.125524,0.899042,0.724303,32.1562,0.253813,0.208655,251,615.143,937.375
"157087","157087-3",0.115887,0.630397,0.855195,0.248109,0.213302,137.209,0.884113,1474.64,717.304,0.125524,0.899042,0.836704,32.1562,0.253813,0.208655,251,615.143,937.375
"157087","157087-4",0.0623377,0.766789,0.894049,0.151182,0.12441,373.563,0.937662,1474.64,717.304,0.125524,0.899042,0.690099,32.1562,0.253813,0.208655,251,615.143,937.375
"159002","159002-0",0.0269169,0.854658,0.851258,0.0711908,0.0535618,207.11,0.973083,900.023,1358.81,0.0887482,0.938248,0.788636,23.3639,0.284499,0.428893,255,605.494,1189.13
"159002","159002-1",0.0636395,0.804723,0.745049,0.117066,0.127104,220.69,0.936361,900.023,1358.81,0.0887482,0.938248,1.10714,23.3639,0.284499,0.428893,255,605.494,1189.13
"159002","159002-2",0.0170919,0.865849,0.891207,0.0413364,0.0341837,0.364845,0.982908,900.023,1358.81,0.0887482,0.938248,0.627656,23.3639,0.284499,0.428893,255,605.494,1189.13
"159002","159002-3",0.0795785,0.782676,0.738813,0.161094,0.15748,61.5924,0.920421,900.023,1358.81,0.0887482,0.938248,1.15035,23.3639,0.284499,0.428893,255,605.494,1189.13
"159002","159002-4",0.0422666,0.819625,0.861556,0.0897516,0.0844813,235.103,0.957733,900.023,1358.81,0.0887482,0.938248,0.705869,23.3639,0.284499,0.428893,255,605.494,1189.13
"159022","159022-0",0.0288923,0.925927,0.869268,0.0709586,0.0577846,0.783599,0.971108,484.729,800.277,0.0905379,0.829362,0.691049,18.4971,0.284014,0.186468,251,615.143,944.722
"159022","159022-1",0.0353236,0.927118,0.820192,0.0795449,0.0706472,372.222,0.964676,484.729,800.277,0.0905379,0.829362,0.875439,18.4971,0.284014,0.186468,251,615.143,944.722
"159022","159022-2",0.0443909,0.924515,0.730198,0.0477865,0.0887818,1.06979,0.955609,484.729,800.277,0.0905379,0.829362,1.27511,18.4971,0.284014,0.186468,251,615.143,944.722
"159022","159022-3",0.0285814,0.924463,0.898309,0.084408,0.0571628,198.123,0.971419,484.729,800.277,0.0905379,0.829362,0.609666,18.4971,0.284014,0.186468,251,615.143,944.722
"159022","159022-4",0.0344104,0.922144,0.816973,0.0714369,0.0688208,434.003,0.96559,484.729,800.277,0.0905379,0.829362,0.881776,18.4971,0.284014,0.186468,251,615.143,944.722
"160006","160006-0",0.0733285,0.827462,0.856256,0.115702,0.144345,37.1066,0.926671,907.913,1129.99,0.116546,0.908927,0.742373,27.9643,0.271164,0.195304,251,615.143,992.172
"160006","160006-1",0.0707314,0.854366,0.826217,0.0881093,0.141463,1.53603,0.929269,907.913,1129.99,0.116546,0.908927,0.890142,27.9643,0.271164,0.195304,251,615.143,992.172
"160006","160006-2",0.0973051,0.767547,0.850249,0.161217,0.19224,70.2133,0.902695,907.913,1129.99,0.116546,0.908927,0.812647,27.9643,0.271164,0.195304,251,615.143,992.172
"160006","160006-3",0.0693584,0.835299,0.883342,0.121907,0.138296,294.477,0.930642,907.913,1129.99,0.116546,0.908927,0.668168,27.9643,0.271164,0.195304,251,615.143,992.172
"160006","160006-4",0.060712,0.852391,0.857833,0.105235,0.120789,234.444,0.939288,907.913,1129.99,0.116546,0.908927,0.712841,27.9643,0.271164,0.195304,251,615.143,992.172
"16004","16004-0",0.106767,0.57497,0.854607,0.19096,0.206981,30.2292,0.893233,1676.69,955.317,0.105327,0.838948,0.827718,29.8033,0.257796,0.205432,253,610.281,1072.07
